,developer,release_date,price
8208,Moon Pub Games,2016,0.0
8209,Moon Spider Studio,2015,0.0
8210,Moon Studios GmbH,2015,1.0
8211,Moon Studios GmbH,2016,0.3333333333333333
8212,"Moonbite Games,PadaOne Games",2015,0.0
8213,Moonbyte,2017,0.0
8214,Moondrop,2014,0.0
8215,Moongate Digital,2017,0.0
8216,Moonlight Mouse,2015,0.0
8217,Moonlite Software,1994,0.0
8218,Moonpod,2003,0.0
8219,Moonpod,2007,0.0
8220,Moonradish Inc.,2016,0.0
8221,Moonray Studios,2017,0.0
8222,Moonrise Interactive,2013,0.0
8223,Moonrise Interactive,2017,0.0
8224,"Moonshark, Inc.",2014,0.0
8225,Moonshot Games,2014,0.0
8226,"Moped Games,Random Dragon Games,Nerve Damage Games",2017,0.0
8227,Moppin,2015,0.0
8228,Morenori Soft,2016,0.0
8229,Morepork Games,2016,0.0
8230,MorfeoDev,2017,0.0
8231,Morganti Livio,2017,0.0
8232,Morgondag,2015,0.0
8233,Morgondag,2017,0.0
8234,Morgopolis Studios,2014,0.0
8235,Morozov Sergey,2015,0.0
8236,Morphodox Studios,2015,0.0
8237,Mortis Games,2017,0.3333333333333333
8238,Mosaic Mask Studios,2016,0.0
8239,"Moss Co., Ltd.",2014,0.0
8240,"Moss Co., Ltd.",2015,0.0
8241,"Moss Co., Ltd.",2017,0.0
8242,Moss Piglet Games,2017,0.0
8243,Mossmouth,2013,0.0
8244,Most Wanted Entertainment,2006,0.0
8245,Most Wanted Entertainment,2012,0.0
8246,Most Wanted Entertainment,2013,0.0
8247,Mostly Harmless Games,2016,0.0
8248,Mostly Tigerproof,2016,0.0
8249,Mothership Entertainment LLC,2017,0.0
8250,Motiga Inc.,2017,0.3333333333333333
8251,Motion Twin,2017,0.0
8252,Motoda Media,2017,0.0
8253,"Motus,EHTechnology",2017,0.0
8254,Mouldy Toof Studios,2014,0.0
8255,Mouldy Toof Studios,2015,0.0
8256,MouldyMattress,2016,0.0
8257,Mountain Sheep,2014,0.0
8258,Mousechief,2008,0.0
8259,Mousechief,2013,0.0
8260,Mousechief,2014,0.0
8261,Mouseless Media,2017,0.0
8262,"Move Games Co., Ltd.",2016,0.5
8263,Moving Pixel Games,2015,0.0
8264,Moving Player,2016,0.0
8265,MovingBlocks,2015,1.0
8266,Mozg Labs,2015,0.0
8267,Mr. Blue,2015,1.0
8268,Mr. Podunkian,2016,0.0
8269,MuHa Games,2015,0.0
8270,MuHa Games,2016,0.75
8271,Mubeat Studio,2016,0.0
8272,Muggle,2017,0.0
8273,Mugle Studio,2017,0.0
8274,"Multi-Dimensional Games (Studio of ThoughtSTEM, LLC)",2015,0.0
8275,Multiverse Games,2016,0.0
8276,MumboJumbo,2005,0.0
8277,MumboJumbo,2007,0.0
8278,MumboJumbo,2008,0.0
8279,MumboJumbo,2009,0.0
8280,MumboJumbo,2011,0.0
8281,MumboJumbo,2012,0.0
8282,MumboJumbo,2013,0.0
8283,MumboJumbo,2014,0.0
8284,MumboJumbo,2015,0.0
8285,Munchkin's Lair,2017,0.5
8286,Muro Studios,2017,0.0
8287,Murray Atkinson,2013,0.0
8288,Murray Atkinson,2014,0.0
8289,Murray Atkinson,2015,0.0
8290,Murray Atkinson,2016,0.0
8291,Murray Atkinson,2017,0.0
8292,"Murray Atkinson,Degica",2015,0.0
8293,Murudai,2011,0.0
8294,Muse Games,2010,0.0
8295,Muse Games,2011,0.0
8296,Muse Games,2012,0.0
8297,Muse Games,2017,0.0
8298,"Mushroom Party,Team Jolly Roger",2016,0.0
8299,Musicofmarkku.com,2017,0.0
8300,Musopia,2016,0.06172839506172839
8301,Musopia,2017,0.0
8302,Musrka,2017,0.0
8303,Must Imagine Entertainment,2017,0.0
8304,Mustache Games,2016,0.0
8305,Mutant Entertainment Studios,2017,0.0
8306,Mutated Software,2017,0.0
8307,Mute Canary,2017,0.0
8308,"Mute Canary,Mauvesic",2017,0.0
8309,Muteki,2015,0.0
8310,Muteki,2016,0.0
8311,Muzaku,2017,0.0
8312,Muzintou,2017,0.0
8313,Muzzy Lane,2007,0.0
8314,Muzzy Lane Software,2008,0.5
8315,Muzzy Lane Software,2010,0.0
8316,"Muzzy Lane Software,Factus Games",2014,1.0
8317,"Muzzy Lane Software,Factus Games",2015,0.0
8318,"Muzzy Lane Software,Factus Games",2016,0.0
8319,My Dog Zorro,2017,0.0
8320,My Owl Software,2017,0.0
8321,MyDearest,2017,0.0
8322,MyDream Interactive Inc.,2017,0.0
8323,"MyDreamForever,Dark Light Studio",2017,0.0
8324,MyST,2017,1.0
8325,Myarcadegames Studios,2017,0.0
8326,Mykhail Konokh,2014,0.5
8327,Mykhail Konokh,2015,0.0
8328,Mykhail Konokh,2017,0.0
8329,Myoubouh Corp,2016,0.0
8330,Myra D'Ann,2015,0.0
8331,Myrolit Studios,2015,0.0
8332,Myrtilus Entertainment,2013,0.0
8333,Myshkin Entertainment,2014,1.0
8334,Myshkin Entertainment,2016,0.0
8335,Mysia Games,2016,0.0
8336,Mysteria Studio,2016,0.0
8337,Mystery Egg Games,2017,0.0
8338,MysteryTag,2016,0.0
8339,MysteryTag,2017,0.0
8340,"MysteryTag,Far Mills",2016,0.0
8341,Mysterytag,2014,0.0
8342,Mysterytag,2017,0.0
8343,"Mysterytag,Argali Entertainment",2016,0.0
8344,Mystic Box,2011,0.0
8345,Mystic Games,2015,0.0
8346,Mystic Games,2016,0.0
8347,MysticGames,2016,0.0
8348,Mystified Games,2016,0.0
8349,Mystik'Art,2015,0.0
8350,Mythic Chest,2017,0.0
8351,Mythyn Interactive,2016,1.0
8352,Mzone,2016,0.0
8353,Mårten Jonsson,2014,0.0
8354,Mårten Jonsson,2015,0.0
8355,Mårten Jonsson,2016,0.0
8356,"Mårten Jonsson,JMJ Interactive",2016,0.0
8357,Möf Selvi,2016,0.0
8358,N-Fusion Interactive,2001,0.0
8359,N-Fusion Interactive,2003,0.0
8360,N-Fusion Interactive,2006,0.0
8361,N-Fusion Interactive,2016,0.0
8362,N-Game Studios,2014,0.0
8363,N-Game Studios,2017,0.0
8364,N-Soft,2016,0.0
8365,N-Tri Studio,2017,0.0
8366,N.R. Burnette,2016,1.0
8367,N2Games,2015,1.0
8368,N3V Games,2010,0.0
8369,N3V Games,2011,0.0
8370,N3V Games,2012,0.0
8371,N3V Games,2013,0.0
8372,N3V Games,2014,0.0
8373,N3V Games,2015,0.0
8374,N3V Games,2016,0.05405405405405406
8375,N3V Games,2017,0.02702702702702703
8376,N94Games,2014,0.0
8377,N94Games,2017,0.0
8378,NAMCO,2013,0.0
8379,NAMCO BANDAI Games,2013,0.0
8380,NAMCO BANDAI Studio Inc.,2014,1.0
8381,NAMI TENTOU,2015,0.0
8382,NASPAPA GAMES,2017,0.0
8383,NCE Software Games,2016,0.0
8384,NCH Software,2016,0.0
8385,NCH Software,2017,0.0
8386,NCR Games,2017,0.0
8387,NDPendent Games,2017,0.0
8388,NDev,2016,0.0
8389,NEOCORE GAMES,2012,0.0
8390,NEW AUDIO TECHNOLOGY,2016,0.0
8391,"NEXON CO., Ltd.",2013,0.0
8392,NEXON Korea Corp.,2012,1.0
8393,NEXON Korea Corp.,2017,0.25
8394,NEXT-SOFT+,2014,0.0
8395,"NFA,Claw Games",2016,0.0
8396,NGD Studios,2011,0.3333333333333333
8397,NGD Studios,2013,1.0
8398,NGD Studios,2014,0.0
8399,NGD Studios,2016,0.0
8400,NHLislive,2017,0.0
8401,NIGHTBOX,2016,0.0
8402,NIGHTBOX,2017,0.0
8403,NIGORO,2013,0.0
8404,NIGORO,2015,0.0
8405,NIKITA ONLINE,1997,0.0
8406,NIKITA ONLINE,2015,1.0
8407,NIKITA ONLINE,2016,1.0
8408,NIMONIX,2016,1.0
8409,NIVLACART,2017,0.0
8410,NLB project,2015,0.0
8411,NMS Software,2015,0.0
8412,"NOISZMAKERS,Team Infinity",2017,0.0
8413,NS STUDIO,2017,0.5555555555555556
8414,NSE CIRCUIT,2014,0.0
8415,NSE CIRCUIT,2015,0.0
8416,NSE Circuit,2015,0.0
8417,NSE Circuit,2016,0.0
8418,"NTT Plala Inc.,Roconilo Project",2015,0.0
8419,NYF,2017,0.0
8420,Naarassusi Game,2016,0.0
8421,Naarassusi Game,2017,0.0
8422,Nabi Studios,2006,1.0
8423,Nacho Games,2015,1.0
8424,Naddic Games,2017,1.0
8425,Nadeo,2008,0.5
8426,Nadeo,2011,0.0
8427,Nadeo,2013,0.0
8428,Nadeo,2017,0.0
8429,Naev Team,2017,1.0
8430,Nafanya interactive,2017,0.0
8431,Naiad Entertainment LLC,2014,0.0
8432,NaissusWorks,2017,0.0
8433,Naked Sky Entertainment,2006,0.0
8434,Naloki,2015,0.0
8435,Nalu Zou,2017,0.0
8436,Namaage,2016,0.0
8437,Nanali Studios,2016,0.0
8438,"Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com,sanodg (Nobuyoshi Sano)",2015,0.0
8439,Nano Games,2012,0.0
8440,Nano Games,2014,0.0
8441,Nano Games sp. z o.o.,2015,0.0
8442,Nanoleptic Games,2017,0.0
8443,"Napoleon Games, s.r.o.",2016,0.0
8444,Naps Team,2016,0.0
8445,Narayan Games,2017,0.0
8446,Narayana Walters,2016,0.0
8447,Narko Games,2017,0.0
8448,Narrator,2016,0.0
8449,Narrator,2017,0.0
8450,Narrow Monolith,2012,0.0
8451,Narrow Monolith,2015,0.0
8452,Nate Schmold,2015,0.0
8453,"Nathan Archer,Luke Brown,Dan Kramer",2015,0.0
8454,Nathan Boler,2017,0.0
8455,Nathan Meunier,2015,0.0
8456,Nathan Meunier,2017,0.0
8457,Nathaniel Nelson,2016,0.0
8458,NatsumeAtari Inc.,2017,0.0
8459,Naturally Intelligent,2017,0.0
8460,Nauris Amatnieks,2015,0.0
8461,Nauris Amatnieks,2016,0.0
8462,Nauris Amatnieks,2017,0.0
8463,Navel,2016,0.0
8464,Nawia Games,2016,0.0
8465,Nawia Games,2017,0.0
8466,Nayma Software,1997,0.0
8467,Ndemic Creations,2014,0.0
8468,Ndemic Creations,2016,0.0
8469,"NeFARiOUS Dimensions iNteractive,nDi",2015,0.0
8470,"Nebuch,Arligan",2017,0.0
8471,Nebula Interactive,2016,0.0
8472,Neckbolt,2015,0.0
8473,Neckbolt,2017,0.0
8474,Necrophone Games,2014,0.0
8475,Necrophone Games,2017,0.0
8476,NedoStudio,2017,0.0
8477,Nedodnb,2017,0.0
8478,Neil Birch,2016,0.0
8479,Neil Birch,2017,0.0
8480,Nekki GmbH,2013,0.0
8481,Neko Entertainment,2012,0.0
8482,Neko Entertainment,2013,0.0
8483,Neko Entertainment,2014,0.0
8484,"Neko Entertainment,Team Replay",2015,0.0
8485,NekoToFuurin,2017,0.0
8486,Nekomura Games,2013,0.0
8487,Nekomura Games,2014,0.0
8488,Nekomura Games,2015,0.0
8489,Nekrosoft,2015,0.0
8490,Nela System,2017,1.0
8491,Nemega,2017,0.0
8492,Nemesys Games,2010,0.0
8493,Nemesys Games,2011,0.0
8494,Nemesys Games,2016,0.0
8495,Nemeton Singularity Simulations,2017,0.0
8496,Nemoria Entertainment,2013,0.0
8497,Neo Red Entertainment,2016,0.0
8498,NeoCoreGames,2010,0.0
8499,NeoCoreGames,2011,0.0
8500,NeoNight,2015,0.0
8501,Neoclassic Games,2016,1.0
8502,NeocoreGames,2009,0.0
8503,NeocoreGames,2011,0.0
8504,NeocoreGames,2012,0.0
8505,NeocoreGames,2013,0.0
8506,NeocoreGames,2014,0.0
8507,NeocoreGames,2015,0.25
8508,Neognosis,2016,0.0
8509,Neojac Entertainment inc.,2017,0.0
8510,Neon Deity Games,2015,0.0
8511,Neon Serpent LLC,2014,0.5
8512,Neon Squid Games,2016,0.0
8513,Neonchimp Games,2017,0.0
8514,Neopica,2017,0.0
8515,Neople,2016,0.25
8516,Neotenia,2015,0.0
8517,Neotenia,2016,1.0
8518,Neox Studios,2017,0.0
8519,Nerd Kingdom Inc.,2014,1.0
8520,Nerd Monkeys®,2014,0.0
8521,NerdRage Studios Ltd.,2017,0.0
8522,Nerdook Productions,2014,0.6666666666666666
8523,Nerdook Productions,2015,0.0
8524,Nerdook Productions,2017,0.0
8525,NerdyYetis,2017,0.0
8526,Nerf Game Co. Ltd.,2016,0.0
8527,Nerf Game Co. Ltd.,2017,0.0
8528,Nerial,2015,0.0
8529,Nerial,2016,0.0
8530,"Nerial,Synaptic Insight Technology Systems",2017,0.0
8531,Nerve Software LLC,2015,0.0
8532,"Nerve Software, Gearbox Software, LLC",2016,0.0
8533,Nestor Yavorskyy,2017,0.5
8534,Net Dragon,2017,1.0
8535,Net Games Laboratory,2014,1.0
8536,Netcore Games,2012,0.0
8537,Netcore Games,2014,0.0
8538,Netcore Games,2016,0.0
8539,Netease,2017,1.0
8540,NetherRealm Studios,2015,0.0
8541,"NetherRealm Studios,High Voltage Software",2013,0.0
8542,"NetherRealm Studios,High Voltage Software",2015,0.0
8543,"NetherRealm Studios,High Voltage Software,QLOC",2016,0.0
8544,"NetherRealm Studios,QLOC",2016,0.0
8545,"NetherRealm Studios,QLOC",2017,0.0
8546,Netker Inc.,2016,1.0
8547,Netmarble Games,2016,1.0
8548,Netmin Games,2014,0.0
8549,Netmin Games,2016,0.0
8550,NetoX,2016,0.0
8551,NeuralSoft,2017,0.0
8552,Neuron Games,2016,0.0
8553,NeuronHaze,2016,0.0
8554,Neuronality,2017,0.0
8555,Neutron Games,2011,0.0
8556,Neutron Games GmbH,2014,0.0
8557,Never Don't Play,2015,0.5
8558,Nevercenter,2016,0.0
8559,Nevercenter Ltd. Co.,2012,0.0
8560,Neversoft,2005,0.0
8561,Nevosoft,2015,0.0
8562,New Atlantis Games,2017,0.0
8563,New Bridge Games,2015,0.0
8564,New Bridge Games,2016,0.0
8565,"New Bridge Games,Alawar Entertainment",2014,0.0
8566,"New Bridge Games,Alawar Entertainment",2016,0.0
8567,New Horizon Productions,2017,0.0
8568,"New Life Interactive, LLC",2015,0.5
8569,New Reality Games,2014,0.0
8570,New Reality Games,2015,0.0
8571,"New Reality Games,Eduard Mirica",2017,0.0
8572,"New Reality Games,Scott Holmes",2015,0.0
8573,New Star Games,2012,0.0
8574,New Star Games Ltd,2010,0.0
8575,New State,2015,0.0
8576,New State,2016,0.0
8577,New World Interactive,2014,0.0
8578,NewHopeGames,2017,0.0
8579,NewWestGames,2016,0.0
8580,NewWestGames,2017,0.0
8581,NewWorldCoders,2016,0.0
8582,Nexeon Studios,2015,0.0
8583,Nexon,2012,1.0
8584,Nexon,2014,1.0
8585,Nexon,2015,0.2
8586,Nexon,2017,0.0
8587,Nexus Game Studios,2014,0.5
8588,Nezon Production,2017,0.0
8589,"Nicalis, Inc.",2011,0.0
8590,"Nicalis, Inc.",2014,0.0
8591,"Nicalis, Inc.,Edmund McMillen",2015,0.0
8592,"Nicalis, Inc.,Edmund McMillen",2017,1.0
8593,Nicholas Backus,2017,0.0
8594,Nicholas Fisher,2016,0.0
8595,Nicholas Fisher,2017,0.0
8596,Nicholas Hiller,2017,0.0
8597,Nicholas Hydock,2017,0.0
8598,Nicholas Mallory,2015,0.0
8599,Nicholas Rizzo,2017,0.0
8600,Nick Donnelly,2014,0.0
8601,Nick Everlith,2016,0.0
8602,Nick Everlith,2017,0.0
8603,Nick Howard,2015,0.0
8604,Nick Shesterin,2017,0.0
8605,Nickana Studio,2017,0.0
8606,Nickelodeon,2017,0.0
8607,Nickervision Studios,2016,0.0
8608,Nickervision Studios,2017,0.0
8609,Nicola Mari,2017,0.0
8610,Nicolas Bernard,2015,0.0
8611,Nicolas Bernard,2016,0.0
8612,Nicolas Bernard,2017,0.0
8613,Nicolas Clarysse,2017,1.0
8614,Nicolas Pierre-Loti-Viaud,2015,0.0
8615,Niels Bauer Games,2014,0.25
8616,Niels Bauer Games,2015,0.3333333333333333
8617,Niels Bauer Games,2016,0.0
8618,Nifflas Games,2017,0.0
8619,Nifflas' Games,2013,0.0
8620,Niffler Ltd.,2014,0.0
8621,Niffler Ltd.,2015,0.0
8622,Nifty Productions,2017,0.0
8623,Night Animals,2017,0.0
8624,Night Apparatus,2017,0.0
8625,Night Light Interactive,2014,0.0
8626,Night Node,2014,0.0
8627,Night Node,2015,0.0
8628,Night Node Software,2016,0.0
8629,Night School Studio,2016,0.0
8630,"Night School Studio,Scntfc",2016,0.0
8631,Night Whale,2017,0.0
8632,Nighthood Games,2017,0.0
8633,NighthoodGames,2016,0.0
8634,Nightly Studios,2015,0.0
8635,Nihilistic Software,2000,0.0
8636,Nihon Falcom,2012,0.0
8637,Nihon Falcom,2013,0.0
8638,Nihon Falcom,2014,0.0
8639,Nihon Falcom,2015,0.0
8640,Nihon Falcom,2016,0.0
8641,Nihon Falcom,2017,0.08571428571428572
8642,Nihon Falcom,2018,0.0
8643,"Nihon Falcom,Mastiff",2015,0.0
8644,Nijumi Games,2017,0.0
8645,Nik Nak Studios,2017,0.0
8646,"Nikhil Tailor,Ariflare",2017,0.0
8647,Nikita,2007,0.0
8648,"Nikita ""Ghost_RUS""",2017,0.0
8649,"Nikita ""Ghost_RUS""",2018,0.0
8650,"Nikita ""Ghost_RUS"",Underanger TheGachiWarrior",2017,0.0
8651,Nikita Kaf,2017,0.5
8652,"Nikita Markin,Artem Basko",2017,0.0
8653,Nikita Nefedov,2016,0.0
8654,Nikita Online,2012,1.0
8655,"Nikkatsu Corporation,mebius",2017,0.0
8656,Nikku Nomura,2016,0.0
8657,Nikola Bulj,2016,0.0
8658,Nikola Kostic,2015,0.0
8659,Nikolai Patrakov,2016,0.0
8660,Nikolai Usachev,2017,0.0
8661,Nikolay Novikov,2016,0.0
8662,Nilem Studio,2017,0.0
8663,Nilo Studios,2016,0.0
8664,Nimble Tools,2015,0.0
8665,Nimbly Games,2009,1.0
8666,Nimbly Games,2012,0.0
8667,Nimbly Games,2016,0.0
8668,Nimbus Interactive,2017,0.0
8669,"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,1.0
8670,"Nina Freeman,Laura Knetzger,Stephen Lawrence Clark",2015,1.0
8671,"Ninai Games,YeaBoing",2000,0.0
8672,Nincent,2017,0.0
8673,Nine Dots Studio,2014,0.0
8674,Nine Tales Digital,2014,0.0
8675,"Nine Tales Digital,Bolt Creative",2015,0.0
8676,Ninetales Studios,2019,0.0
8677,Ninja Chip Studios,2017,0.0
8678,Ninja Kiwi,2014,0.0
8679,Ninja Kiwi,2016,0.5
8680,Ninja Kiwi,2017,0.1111111111111111
8681,Ninja Robot Dinosaur,2016,0.0
8682,Ninja Theory,2013,0.0
8683,Ninja Theory,2017,0.0
8684,"NinjaISV,TigerNDV",2015,0.0
8685,"Nippon Ichi Software, Inc.",2016,0.09090909090909091
8686,"Nippon Ichi Software, Inc.",2017,0.0
8687,Nitreal,2017,0.0
8688,Nitro Games,2009,0.0
8689,Nitro Games,2010,0.0
8690,Nitro Games,2011,0.0
8691,Nitroplus,2016,0.0
8692,Nitrous Butterfly,2017,0.0
8693,Nival,2001,0.0
8694,Nival,2003,0.0
8695,Nival,2004,0.0
8696,Nival,2006,0.0
8697,Nival,2007,0.0
8698,Nival,2013,0.125
8699,Nival,2014,0.0
8700,Nival,2015,0.0
8701,Nival,2016,1.0
8702,Nival,2017,0.0
8703,No Brakes Games,2016,0.0
8704,No Brakes Games,2017,0.0
8705,No Bull Intentions,2015,0.25
8706,No Code,2017,0.0
8707,No Goblin,2014,0.0
8708,No Goblin,2017,0.0
8709,No Moon,2017,1.0
8710,No More Room in Hell Team,2011,1.0
8711,No Pest Productions,2015,0.5
8712,No Wand Studios,2017,0.0
8713,"No, You Shut Up Inc.",2016,0.0
8714,NoData,1970,0.0
8715,NoData,1975,0.0
8716,NoData,1980,0.0
8717,NoData,1981,0.3333333333333333
8718,NoData,1982,0.0
8719,NoData,1983,0.0
8720,NoData,1984,0.0
8721,NoData,1985,0.0
8722,NoData,1987,0.0
8723,NoData,1988,0.0
8724,NoData,1989,0.0
8725,NoData,1990,0.0
8726,NoData,1991,0.0
8727,NoData,1992,0.0
8728,NoData,1993,0.0
8729,NoData,1994,0.0
8730,NoData,1995,0.0
8731,NoData,1996,0.0
8732,NoData,1997,0.0
8733,NoData,1998,0.0
8734,NoData,1999,0.0
8735,NoData,2000,0.0
8736,NoData,2001,0.0
8737,NoData,2002,0.0
8738,NoData,2003,0.0
8739,NoData,2004,0.0
8740,NoData,2005,0.1
8741,NoData,2006,0.0
8742,NoData,2007,0.0
8743,NoData,2008,0.0
8744,NoData,2009,0.0
8745,NoData,2010,0.0
8746,NoData,2011,0.05555555555555555
8747,NoData,2012,0.0
8748,NoData,2013,0.06521739130434782
8749,NoData,2014,0.02197802197802198
8750,NoData,2015,0.0625
8751,NoData,2016,0.0639269406392694
8752,NoData,2017,0.0380952380952381
8753,NoData,2018,0.25
8754,NoDev,2014,1.0
8755,NoTime Studios,2017,0.0
8756,"Noah System,Mgame",2016,1.0
8757,Noble Empire Corp.,2014,0.16666666666666666
8758,Noble Empire Corp.,2015,0.0
8759,Noble Empire Corp.,2016,0.0
8760,Noble Empire Corp.,2017,0.0
8761,Noble Fox Games,2018,1.0
8762,Noble Master LLC,2016,1.0
8763,Noble Master LLC,2017,1.0
8764,Noclip,2016,0.0
8765,Noclip,2017,0.0
8766,Noctecraft Entertainment,2017,0.0
8767,Nocturnal works,2013,0.0
8768,Nocturne Games,2017,0.0
8769,"Nodacoy Games,Jadan Bliss",2017,0.0
8770,Nodamex,2016,0.0
8771,Nodbrim Interactive,2016,0.0
8772,NodziGames,2015,0.0
8773,NodziGames,2016,0.0
8774,NodziGames,2017,0.0
8775,Noetic Games,2016,0.0
8776,Noio,2016,0.5
8777,Noio,2017,1.0
8778,"Noio,Licorice",2015,0.0
8779,Nolo,2015,0.0
8780,Nolo,2016,0.0
8781,Nolo,2017,0.0
8782,Nom Nom Games,2014,0.0
8783,Nomad Games,2013,0.0
8784,Nomad Games,2014,0.0
8785,Nomad Games,2015,0.0
8786,Nomad Games,2016,0.0
8787,Nomad Games,2017,0.0
8788,"Nomad Games,VooFoo Studios",2016,0.0
8789,NonFictional Games,2017,0.0
8790,Nonadecimal Creative,2014,0.0
8791,Nonadecimal Creative,2016,0.0
8792,Nonlinear,2015,0.0
8793,Nonostante Games,2017,0.0
8794,Nooner Bear Studio,2015,0.0
8795,Nooskewl,2015,0.25
8796,NorbSoftDev,2015,0.0
8797,NorbSoftDev,2016,0.0
8798,NorbSoftDev,2017,0.0
8799,Norbert Palacz,2017,0.0
8800,Nordcurrent,2014,0.0
8801,Nordcurrent,2017,0.5
8802,Nordic Legacy,2015,0.0
8803,Nordic Mist Games,2015,0.0
8804,Norrland Interactive,2017,0.0
8805,"Norse,Piko Interactive",2015,0.0
8806,North Side,2014,0.0
8807,North of Earth,2012,0.0
8808,North of Earth,2014,0.0
8809,Northbrain,2015,0.0
8810,Northbrain,2017,0.0
8811,NorthernLights Games,2017,0.0
8812,Northplay,2017,0.0
8813,"Northway Games,Sarah Northway",2014,0.0
8814,"Northway Games,Sarah Northway",2015,0.0
8815,Norven Games,2017,0.0
8816,NoseDevilEugen,2017,0.0
8817,Nosebleed Interactive,2017,0.0
8818,"Nostalgia Hound,PiGravity",2016,0.0
8819,Not Games LLP,2015,0.0
8820,Not Magic,2016,0.0
8821,Not Magic,2017,1.0
8822,NotGames,2015,0.0
8823,NotGames,2016,0.0
8824,Nothing Rhymes With Entertainment,2017,0.0
8825,Notion Games,2016,0.0
8826,Notorious Games,2014,0.0
8827,Notus Games Ltd,2017,0.0
8828,Noumena Studios,2013,0.0
8829,Noumenon Games,2010,0.0
8830,Noumenon Games,2015,0.0
8831,Nova D,2016,0.0
8832,"Nova Dimension,Game-Ready Studio",2017,0.5
8833,"Nova Dimension,Naga Entertainment",2014,0.0
8834,"Nova Dimension,Recreat4",2017,0.0
8835,"Nova Ideals,Alawar Entertainment",2016,0.0
8836,Nova Ideas,2017,0.0
8837,Nova-box,2016,0.0
8838,NovaLogic,1998,0.0
8839,NovaLogic,1999,0.0
8840,NovaLogic,2000,0.0
8841,NovaLogic,2001,0.0
8842,NovaLogic,2002,0.0
8843,NovaLogic,2003,0.0
8844,NovaLogic,2005,0.0
8845,NovaLogic,2009,0.0
8846,Novectacle,2013,0.0
8847,Novectacle,2016,0.0
8848,Novel Tea Games,2016,0.5
8849,"Noviy Disk,Lesta Studios Inc",2009,0.0
8850,Novo Mundo,2017,0.0
8851,Novus Res,2017,0.0
8852,Nowhere Studios,2014,0.3333333333333333
8853,Nowhere Town,2017,0.0
8854,Nozon,2016,1.0
8855,"Ntreev Soft Co., Ltd.",2010,0.0
8856,Ntronium Games,2010,0.0
8857,Ntronium Games,2013,0.0
8858,Ntroy LTD,2017,0.25
8859,Nuberu Games,2016,0.0
8860,Nuberu Games,2017,0.0
8861,Nuclear,2017,0.0
8862,Nuclear Fiction,2017,0.0
8863,Nuclear Fishin' Software,2017,0.0
8864,Nuclear Strawberry,2016,0.0
8865,NuclearFirecracker,2015,0.0
8866,Nucleax,2017,0.0
8867,Nude Maker,2016,0.0
8868,NukGames,2016,0.5
8869,NukGames,2017,0.0
8870,Nuke Nine,2014,0.0
8871,Nuked Cockroach,2018,1.0
8872,Nuked Games,2016,0.0
8873,Nuked Games,2017,0.0
8874,Nuligine,2015,0.0
8875,Null Reference Games LLC,2017,0.0
8876,Nullray Gaming,2017,0.0
8877,Numantian Games,2014,0.0
8878,Numantian Games,2017,0.0
8879,Number None,2009,0.0
8880,Numinous Games,2016,0.0
8881,Nuno Donato,2014,0.0
8882,Nuno Donato,2016,0.0
8883,Nuno Donato,2017,0.0
8884,Nuostak,2016,0.0
8885,Nurgo Software,2015,0.0
8886,Nuriworks,2017,0.0
8887,Nussoft,2015,0.0
8888,Nussoft,2016,0.0
8889,Nuts and Volts Electronics,2017,0.0
8890,Nvizzio Creations,2016,0.0
8891,Nvizzio Creations,2017,0.0
8892,Nyamyam,2015,0.0
8893,Nyan_Fort,2017,0.0
8894,Nylund Games,2017,0.0
8895,Néo-Riki Games,2017,0.0
8896,O'Stinky lab.,2017,0.0
8897,O.P. Games,2017,0.5
8898,O.T.K Games,2017,0.0
8899,OBLONE Software,2015,0.0
8900,OC Game Studio,2016,0.0
8901,OCCA Studios,2015,0.0
8902,"OCR Dev Team,Onur Uça",2016,0.0
8903,ODD Games,2015,0.0
8904,OKAM Studio,2016,0.0
8905,OM ENTERTAINMENT,2015,0.0
8906,OMNIDREAM CREATIONS,2015,0.0
8907,OMNIDREAM CREATIONS,2016,0.0
8908,OMNIDREAM CREATIONS SRL,2015,1.0
8909,ONE MORE LEVEL,2014,0.0
8910,ONEVISION GAMES,2017,0.0
8911,OOO Gameprom,2016,0.0
8912,OOTOTGames,2017,0.0
8913,OPENCAP STUDIO,2017,0.0
8914,OPQAM,2014,0.0
8915,OPQAM,2016,0.0
8916,ORGS Studio,2017,0.0
8917,"ORIGIN Systems, Inc.",1989,0.0
8918,OSome Studio,2015,0.0
8919,OVERDRIVE,2011,0.0
8920,OVERDRIVE,2014,0.0
8921,OVERDRIVE,2015,0.0
8922,OVERDRIVE,2016,0.0
8923,OVERKILL - a Starbreeze Studio.,2013,1.0
8924,OVERKILL - a Starbreeze Studio.,2014,1.0
8925,OVERKILL - a Starbreeze Studio.,2015,1.0
8926,OVERKILL - a Starbreeze Studio.,2016,1.0
8927,OVERKILL - a Starbreeze Studio.,2017,0.6666666666666666
8928,OVERKILL Software,2011,0.0
8929,OVERKILL Software,2012,0.0
8930,Oasis Games,2010,0.0
8931,Obadiah D Luna,2017,0.0
8932,Obi-Wanya,2017,0.0
8933,Oblivionburn Productions,2015,1.0
8934,Obscure Cloud,2015,0.0
8935,ObsessionSoft,2017,1.0
